id_visitante,obra_visitada,tiempo_minutos,interes,edad,sala,obra_encoded,interes_encoded,cluster
4412,Fotografía Histórica,2,Arte,38,3,4,0,0
4413,Pintura Colonial,8,Historia,50,2,5,2,0
4414,Pintura Colonial,5,Cultura,33,2,5,1,0
4415,Pintura Colonial,7,Cultura,52,1,5,1,1
4416,Fotografía Histórica,10,Arte,48,1,4,0,0
4417,Pintura Colonial,2,Cultura,23,6,5,1,2
4418,Arquitectura Antigua,3,Arte,23,3,0,0,2
4419,Pintura Colonial,16,Historia,58,2,5,2,1
4420,Arquitectura Antigua,4,Cultura,18,3,0,1,2
4421,Escultura Religiosa,15,Historia,61,2,3,2,1
4422,Arte Moderno,3,Cultura,15,2,1,1,2
4423,Arquitectura Antigua,14,Arte,58,6,0,0,1
4424,Arquitectura Antigua,7,Historia,58,2,0,2,1
4425,Pintura Colonial,15,Cultura,37,4,5,1,0
4426,Pintura Colonial,2,Cultura,28,1,5,1,2
4427,Escultura Religiosa,16,Arte,19,6,3,0,2
4428,Arte Moderno,10,Historia,49,2,1,2,0
4429,Arquitectura Antigua,16,Historia,29,1,0,2,2
4430,Pintura Colonial,11,Cultura,51,2,5,1,1
4431,Arte Moderno,5,Cultura,55,1,1,1,1
4432,Fotografía Histórica,17,Historia,25,6,4,2,2
4433,Arte Moderno,18,Cultura,26,6,1,1,2
4434,Cerámica Indígena,2,Historia,43,5,2,2,0
4435,Escultura Religiosa,19,Cultura,66,5,3,1,1
4436,Arte Moderno,11,Historia,59,3,1,2,1
4437,Arquitectura Antigua,4,Historia,16,3,0,2,2
4438,Arquitectura Antigua,11,Cultura,69,4,0,1,1
4439,Pintura Colonial,8,Cultura,40,3,5,1,0
4440,Arquitectura Antigua,8,Cultura,15,2,0,1,2
4441,Cerámica Indígena,16,Arte,44,3,2,0,0
4442,Arte Moderno,16,Arte,56,2,1,0,1
4443,Escultura Religiosa,7,Cultura,63,2,3,1,1
4444,Arquitectura Antigua,14,Cultura,66,4,0,1,1
4445,Escultura Religiosa,13,Arte,62,6,3,0,1
4446,Pintura Colonial,18,Cultura,52,5,5,1,1
4447,Pintura Colonial,10,Historia,30,3,5,2,2
4448,Fotografía Histórica,17,Historia,60,4,4,2,1
4449,Arquitectura Antigua,15,Arte,58,6,0,0,1
4450,Fotografía Histórica,14,Cultura,55,2,4,1,1
4451,Arquitectura Antigua,4,Arte,34,2,0,0,0
4452,Arte Moderno,11,Historia,68,1,1,2,1
4453,Arquitectura Antigua,8,Cultura,32,1,0,1,2
4454,Pintura Colonial,11,Historia,18,4,5,2,2
4455,Fotografía Histórica,9,Historia,54,4,4,2,1
4456,Pintura Colonial,16,Historia,30,2,5,2,2
4457,Escultura Religiosa,2,Historia,30,5,3,2,2
4458,Fotografía Histórica,11,Arte,52,4,4,0,1
4459,Escultura Religiosa,18,Arte,65,4,3,0,1
4460,Arquitectura Antigua,14,Historia,26,2,0,2,2
4461,Pintura Colonial,19,Historia,69,1,5,2,1
4462,Arquitectura Antigua,3,Arte,23,4,0,0,2
4463,Escultura Religiosa,9,Cultura,17,1,3,1,2
4464,Cerámica Indígena,10,Cultura,39,4,2,1,0
4465,Fotografía Histórica,14,Cultura,45,5,4,1,0
4466,Cerámica Indígena,14,Cultura,45,1,2,1,0
4467,Pintura Colonial,4,Arte,44,2,5,0,0
4468,Pintura Colonial,9,Arte,26,1,5,0,2
4469,Arquitectura Antigua,12,Historia,68,1,0,2,1
4470,Pintura Colonial,16,Historia,26,3,5,2,2
4471,Pintura Colonial,7,Arte,39,4,5,0,0
4472,Cerámica Indígena,19,Cultura,23,1,2,1,2
4473,Fotografía Histórica,9,Cultura,67,2,4,1,1
4474,Arquitectura Antigua,4,Historia,50,5,0,2,0
4475,Fotografía Histórica,19,Cultura,29,3,4,1,2
4476,Fotografía Histórica,7,Cultura,21,4,4,1,2
4477,Pintura Colonial,6,Cultura,16,6,5,1,2
4478,Fotografía Histórica,6,Cultura,20,6,4,1,2
4479,Escultura Religiosa,15,Historia,60,6,3,2,1
4480,Fotografía Histórica,4,Historia,43,1,4,2,0
4481,Pintura Colonial,3,Arte,20,5,5,0,2
4482,Pintura Colonial,16,Historia,24,1,5,2,2
4483,Fotografía Histórica,13,Cultura,43,1,4,1,0
4484,Fotografía Histórica,8,Historia,19,4,4,2,2
4485,Arquitectura Antigua,3,Historia,21,6,0,2,2
4486,Pintura Colonial,15,Arte,18,3,5,0,2
4487,Pintura Colonial,15,Historia,52,5,5,2,1
4488,Arte Moderno,4,Historia,48,1,1,2,0
4489,Fotografía Histórica,9,Cultura,23,4,4,1,2
4490,Arquitectura Antigua,19,Arte,55,6,0,0,1
4491,Pintura Colonial,6,Arte,39,5,5,0,0
4492,Arquitectura Antigua,5,Historia,35,2,0,2,0
4493,Fotografía Histórica,18,Arte,37,4,4,0,0
4494,Arte Moderno,3,Cultura,28,1,1,1,2
4495,Cerámica Indígena,10,Arte,33,3,2,0,0
4496,Fotografía Histórica,2,Arte,62,3,4,0,1
4497,Escultura Religiosa,11,Cultura,56,5,3,1,1
4498,Escultura Religiosa,9,Arte,45,5,3,0,0
4499,Pintura Colonial,8,Historia,69,1,5,2,1
4500,Escultura Religiosa,7,Historia,43,6,3,2,0
4501,Escultura Religiosa,18,Cultura,41,5,3,1,0
4502,Escultura Religiosa,11,Cultura,42,4,3,1,0
4503,Escultura Religiosa,19,Cultura,67,3,3,1,1
4504,Cerámica Indígena,17,Historia,25,2,2,2,2
4505,Cerámica Indígena,7,Historia,18,1,2,2,2
4506,Arquitectura Antigua,6,Cultura,51,5,0,1,1
4507,Arquitectura Antigua,5,Arte,33,2,0,0,0
4508,Pintura Colonial,17,Historia,32,5,5,2,2
4509,Pintura Colonial,16,Cultura,53,1,5,1,1
4510,Escultura Religiosa,7,Cultura,67,4,3,1,1
4511,Pintura Colonial,4,Historia,19,1,5,2,2
4512,Arte Moderno,19,Arte,23,5,1,0,2
4513,Fotografía Histórica,13,Historia,15,6,4,2,2
4514,Cerámica Indígena,2,Cultura,36,2,2,1,0
4515,Pintura Colonial,17,Cultura,44,2,5,1,0
4516,Pintura Colonial,11,Cultura,56,3,5,1,1
4517,Fotografía Histórica,10,Arte,31,1,4,0,2
4518,Pintura Colonial,6,Cultura,25,1,5,1,2
4519,Arquitectura Antigua,3,Arte,67,3,0,0,1
4520,Arte Moderno,12,Arte,20,5,1,0,2
4521,Arte Moderno,4,Historia,49,6,1,2,0
4522,Pintura Colonial,18,Cultura,48,4,5,1,0
4523,Arquitectura Antigua,11,Cultura,62,3,0,1,1
4524,Escultura Religiosa,10,Historia,65,2,3,2,1
4525,Pintura Colonial,17,Arte,32,3,5,0,2
4526,Pintura Colonial,7,Cultura,36,3,5,1,0
4527,Arte Moderno,9,Historia,66,1,1,2,1
4528,Cerámica Indígena,15,Historia,31,2,2,2,2
4529,Fotografía Histórica,17,Arte,48,3,4,0,0
4530,Escultura Religiosa,15,Cultura,57,1,3,1,1
4531,Fotografía Histórica,18,Cultura,61,6,4,1,1
4532,Fotografía Histórica,11,Arte,28,3,4,0,2
4533,Escultura Religiosa,19,Cultura,51,6,3,1,1
4534,Cerámica Indígena,19,Cultura,16,5,2,1,2
4535,Arquitectura Antigua,15,Arte,44,4,0,0,0
4536,Arquitectura Antigua,10,Cultura,29,1,0,1,2
4537,Pintura Colonial,17,Cultura,22,3,5,1,2
4538,Arte Moderno,15,Historia,17,4,1,2,2
4539,Pintura Colonial,5,Cultura,65,6,5,1,1
4540,Arquitectura Antigua,18,Arte,56,1,0,0,1
4541,Fotografía Histórica,7,Cultura,28,3,4,1,2
4542,Fotografía Histórica,15,Historia,19,4,4,2,2
4543,Arquitectura Antigua,16,Arte,47,1,0,0,0
4544,Arquitectura Antigua,10,Cultura,50,6,0,1,0
4545,Arquitectura Antigua,17,Historia,64,2,0,2,1
4546,Escultura Religiosa,8,Historia,41,4,3,2,0
4547,Pintura Colonial,8,Cultura,30,2,5,1,2
4548,Arte Moderno,18,Cultura,22,2,1,1,2
4549,Pintura Colonial,4,Cultura,16,6,5,1,2
4550,Arte Moderno,18,Historia,34,5,1,2,0
4551,Pintura Colonial,11,Historia,36,6,5,2,0
4552,Arquitectura Antigua,12,Arte,45,6,0,0,0
4553,Fotografía Histórica,13,Cultura,30,1,4,1,2
4554,Arquitectura Antigua,13,Historia,32,5,0,2,2
4555,Fotografía Histórica,13,Historia,47,6,4,2,0
4556,Escultura Religiosa,17,Historia,41,2,3,2,0
4557,Arte Moderno,17,Arte,39,2,1,0,0
4558,Arquitectura Antigua,6,Cultura,50,6,0,1,0
4559,Fotografía Histórica,6,Cultura,20,5,4,1,2
4560,Fotografía Histórica,14,Arte,66,1,4,0,1
4561,Cerámica Indígena,9,Cultura,51,3,2,1,1
4562,Arte Moderno,18,Historia,37,5,1,2,0
4563,Arte Moderno,15,Historia,27,4,1,2,2
4564,Cerámica Indígena,10,Cultura,17,6,2,1,2
4565,Arte Moderno,11,Historia,63,4,1,2,1
4566,Escultura Religiosa,14,Arte,47,2,3,0,0
4567,Escultura Religiosa,8,Historia,45,4,3,2,0
4568,Escultura Religiosa,6,Historia,38,5,3,2,0
4569,Fotografía Histórica,10,Arte,65,2,4,0,1
4570,Fotografía Histórica,15,Historia,34,4,4,2,0
4571,Arquitectura Antigua,13,Arte,53,5,0,0,1
4572,Escultura Religiosa,7,Cultura,28,6,3,1,2
4573,Arquitectura Antigua,15,Arte,41,6,0,0,0
4574,Escultura Religiosa,13,Arte,30,4,3,0,2
4575,Escultura Religiosa,9,Historia,59,5,3,2,1
4576,Fotografía Histórica,18,Cultura,31,4,4,1,2
4577,Pintura Colonial,15,Historia,27,5,5,2,2
4578,Escultura Religiosa,15,Historia,43,5,3,2,0
4579,Arte Moderno,15,Arte,61,5,1,0,1
4580,Cerámica Indígena,3,Arte,45,6,2,0,0
4581,Fotografía Histórica,10,Cultura,42,2,4,1,0
4582,Escultura Religiosa,19,Arte,34,2,3,0,0
4583,Cerámica Indígena,18,Arte,21,1,2,0,2
4584,Fotografía Histórica,2,Arte,18,4,4,0,2
4585,Cerámica Indígena,5,Historia,45,6,2,2,0
4586,Fotografía Histórica,4,Arte,59,5,4,0,1
4587,Fotografía Histórica,2,Arte,38,5,4,0,0
4588,Cerámica Indígena,5,Arte,59,5,2,0,1
4589,Cerámica Indígena,14,Historia,24,3,2,2,2
4590,Pintura Colonial,14,Cultura,26,4,5,1,2
4591,Escultura Religiosa,4,Historia,23,5,3,2,2
4592,Pintura Colonial,19,Historia,67,4,5,2,1
4593,Pintura Colonial,10,Arte,65,4,5,0,1
4594,Arte Moderno,17,Historia,27,3,1,2,2
4595,Escultura Religiosa,19,Arte,20,2,3,0,2
4596,Arquitectura Antigua,7,Arte,27,6,0,0,2
4597,Cerámica Indígena,8,Historia,61,4,2,2,1
4598,Cerámica Indígena,2,Historia,17,2,2,2,2
4599,Escultura Religiosa,9,Arte,18,2,3,0,2
4600,Fotografía Histórica,14,Cultura,16,2,4,1,2
4601,Escultura Religiosa,13,Historia,58,1,3,2,1
4602,Fotografía Histórica,3,Cultura,62,3,4,1,1
4603,Arquitectura Antigua,3,Arte,30,6,0,0,2
4604,Cerámica Indígena,13,Cultura,56,5,2,1,1
4605,Arquitectura Antigua,6,Arte,20,6,0,0,2
4606,Pintura Colonial,7,Historia,51,1,5,2,1
4607,Cerámica Indígena,18,Historia,27,6,2,2,2
4608,Arquitectura Antigua,7,Historia,28,3,0,2,2
4609,Pintura Colonial,16,Historia,64,6,5,2,1
4610,Arquitectura Antigua,11,Arte,46,3,0,0,0
4611,Pintura Colonial,4,Historia,51,3,5,2,1
4612,Fotografía Histórica,18,Cultura,69,4,4,1,1
4613,Escultura Religiosa,15,Historia,45,5,3,2,0
4614,Escultura Religiosa,16,Cultura,36,2,3,1,0
4615,Fotografía Histórica,2,Cultura,60,1,4,1,1
4616,Escultura Religiosa,15,Historia,46,1,3,2,0
4617,Cerámica Indígena,10,Historia,28,5,2,2,2
4618,Cerámica Indígena,7,Cultura,16,2,2,1,2
4619,Arquitectura Antigua,4,Arte,64,6,0,0,1
4620,Arquitectura Antigua,12,Cultura,62,5,0,1,1
4621,Arquitectura Antigua,3,Cultura,62,4,0,1,1
4622,Fotografía Histórica,17,Historia,48,4,4,2,0
4623,Escultura Religiosa,7,Arte,42,2,3,0,0
4624,Arte Moderno,10,Historia,18,6,1,2,2
4625,Cerámica Indígena,8,Cultura,33,3,2,1,0
4626,Arte Moderno,5,Arte,28,2,1,0,2
4627,Arquitectura Antigua,17,Arte,15,1,0,0,2
4628,Pintura Colonial,11,Arte,26,4,5,0,2
4629,Pintura Colonial,2,Arte,40,2,5,0,0
4630,Escultura Religiosa,10,Historia,16,3,3,2,2
4631,Escultura Religiosa,7,Cultura,37,4,3,1,0
4632,Arquitectura Antigua,16,Cultura,26,2,0,1,2
4633,Escultura Religiosa,12,Historia,52,1,3,2,1
4634,Arte Moderno,11,Historia,26,2,1,2,2
4635,Arte Moderno,15,Historia,47,5,1,2,0
4636,Cerámica Indígena,6,Historia,32,5,2,2,2
4637,Arquitectura Antigua,19,Arte,61,6,0,0,1
4638,Arquitectura Antigua,12,Arte,42,3,0,0,0
4639,Arte Moderno,14,Cultura,34,3,1,1,0
4640,Fotografía Histórica,16,Arte,54,1,4,0,1
4641,Pintura Colonial,9,Arte,46,2,5,0,0
4642,Arte Moderno,9,Cultura,50,2,1,1,0
4643,Arte Moderno,5,Historia,34,5,1,2,0
4644,Arquitectura Antigua,14,Historia,31,1,0,2,2
4645,Fotografía Histórica,18,Cultura,20,3,4,1,2
4646,Fotografía Histórica,5,Historia,68,1,4,2,1
4647,Cerámica Indígena,3,Cultura,24,3,2,1,2
4648,Pintura Colonial,14,Historia,60,3,5,2,1
4649,Arte Moderno,11,Cultura,53,2,1,1,1
4650,Pintura Colonial,15,Cultura,59,2,5,1,1
4651,Pintura Colonial,4,Arte,29,6,5,0,2
4652,Escultura Religiosa,10,Historia,46,3,3,2,0
4653,Arquitectura Antigua,3,Historia,32,3,0,2,2
4654,Arquitectura Antigua,19,Historia,32,4,0,2,2
4655,Fotografía Histórica,16,Cultura,41,3,4,1,0
4656,Cerámica Indígena,7,Historia,37,2,2,2,0
4657,Pintura Colonial,15,Cultura,46,4,5,1,0
4658,Escultura Religiosa,11,Cultura,23,3,3,1,2
4659,Escultura Religiosa,14,Cultura,68,2,3,1,1
4660,Escultura Religiosa,9,Historia,35,5,3,2,0
4661,Pintura Colonial,7,Arte,27,1,5,0,2
4662,Fotografía Histórica,7,Cultura,37,4,4,1,0
4663,Fotografía Histórica,18,Historia,26,6,4,2,2
4664,Arte Moderno,13,Arte,20,4,1,0,2
4665,Pintura Colonial,6,Historia,17,2,5,2,2
4666,Escultura Religiosa,16,Historia,56,3,3,2,1
4667,Cerámica Indígena,10,Arte,51,3,2,0,1
4668,Pintura Colonial,5,Arte,65,1,5,0,1
4669,Cerámica Indígena,2,Cultura,15,6,2,1,2
4670,Arte Moderno,12,Historia,21,2,1,2,2
4671,Arquitectura Antigua,16,Arte,54,5,0,0,1
4672,Escultura Religiosa,4,Arte,55,1,3,0,1
4673,Cerámica Indígena,7,Cultura,46,4,2,1,0
4674,Escultura Religiosa,5,Arte,44,1,3,0,0
4675,Cerámica Indígena,7,Historia,31,1,2,2,2
4676,Arquitectura Antigua,14,Historia,28,2,0,2,2
4677,Escultura Religiosa,4,Arte,42,2,3,0,0
4678,Arquitectura Antigua,8,Historia,52,4,0,2,1
4679,Arquitectura Antigua,10,Cultura,40,4,0,1,0
4680,Escultura Religiosa,6,Cultura,24,2,3,1,2
4681,Pintura Colonial,2,Historia,51,6,5,2,1
4682,Arquitectura Antigua,16,Historia,65,5,0,2,1
4683,Cerámica Indígena,11,Historia,19,2,2,2,2
4684,Pintura Colonial,5,Arte,21,1,5,0,2
4685,Cerámica Indígena,9,Cultura,23,3,2,1,2
4686,Arte Moderno,10,Cultura,45,4,1,1,0
4687,Pintura Colonial,17,Cultura,36,3,5,1,0
4688,Arquitectura Antigua,9,Historia,40,2,0,2,0
4689,Arquitectura Antigua,3,Historia,65,5,0,2,1
4690,Arquitectura Antigua,7,Arte,19,3,0,0,2
4691,Arte Moderno,15,Historia,44,4,1,2,0
4692,Arte Moderno,6,Arte,16,5,1,0,2
4693,Arquitectura Antigua,18,Arte,48,3,0,0,0
4694,Fotografía Histórica,12,Historia,20,2,4,2,2
4695,Escultura Religiosa,16,Historia,46,4,3,2,0
4696,Fotografía Histórica,14,Historia,18,2,4,2,2
4697,Pintura Colonial,12,Cultura,23,2,5,1,2
4698,Arte Moderno,19,Historia,34,1,1,2,0
4699,Fotografía Histórica,4,Cultura,68,2,4,1,1
4700,Escultura Religiosa,6,Historia,37,4,3,2,0
4701,Arquitectura Antigua,18,Arte,44,5,0,0,0
4702,Cerámica Indígena,19,Cultura,65,4,2,1,1
4703,Fotografía Histórica,2,Cultura,50,4,4,1,0
4704,Pintura Colonial,9,Arte,43,6,5,0,0
4705,Arte Moderno,5,Arte,60,5,1,0,1
4706,Arquitectura Antigua,10,Arte,40,1,0,0,0
4707,Fotografía Histórica,13,Historia,55,6,4,2,1
4708,Fotografía Histórica,17,Arte,30,5,4,0,2
4709,Arquitectura Antigua,12,Historia,29,4,0,2,2
4710,Arquitectura Antigua,19,Historia,21,2,0,2,2
4711,Cerámica Indígena,11,Cultura,15,2,2,1,2
4712,Pintura Colonial,4,Historia,26,6,5,2,2
4713,Fotografía Histórica,11,Cultura,56,2,4,1,1
4714,Arquitectura Antigua,7,Cultura,63,6,0,1,1
4715,Fotografía Histórica,18,Cultura,32,6,4,1,2
4716,Arte Moderno,3,Historia,47,3,1,2,0
4717,Escultura Religiosa,17,Arte,49,4,3,0,0
4718,Pintura Colonial,9,Cultura,40,1,5,1,0
4719,Arquitectura Antigua,6,Arte,45,1,0,0,0
4720,Arte Moderno,10,Historia,16,5,1,2,2
4721,Escultura Religiosa,13,Arte,19,3,3,0,2
4722,Escultura Religiosa,3,Cultura,18,3,3,1,2
4723,Pintura Colonial,11,Cultura,20,2,5,1,2
4724,Arquitectura Antigua,7,Historia,43,5,0,2,0
4725,Fotografía Histórica,5,Cultura,36,6,4,1,0
4726,Fotografía Histórica,9,Cultura,61,3,4,1,1
4727,Cerámica Indígena,19,Arte,31,6,2,0,2
4728,Pintura Colonial,16,Historia,40,2,5,2,0
4729,Arte Moderno,14,Historia,64,5,1,2,1
4730,Arquitectura Antigua,2,Cultura,41,4,0,1,0
4731,Pintura Colonial,16,Cultura,20,1,5,1,2
4732,Pintura Colonial,19,Arte,45,4,5,0,0
4733,Pintura Colonial,15,Cultura,47,3,5,1,0
4734,Cerámica Indígena,12,Historia,58,1,2,2,1
4735,Pintura Colonial,6,Cultura,64,1,5,1,1
4736,Cerámica Indígena,14,Historia,24,2,2,2,2
4737,Arquitectura Antigua,8,Arte,51,4,0,0,1
4738,Fotografía Histórica,11,Arte,40,1,4,0,0
4739,Cerámica Indígena,14,Cultura,20,4,2,1,2
4740,Fotografía Histórica,12,Arte,47,2,4,0,0
4741,Fotografía Histórica,6,Cultura,57,2,4,1,1
4742,Pintura Colonial,3,Arte,66,6,5,0,1
4743,Arte Moderno,6,Cultura,54,5,1,1,1
4744,Fotografía Histórica,13,Arte,53,3,4,0,1
4745,Cerámica Indígena,9,Cultura,33,6,2,1,0
4746,Fotografía Histórica,8,Cultura,44,2,4,1,0
4747,Arquitectura Antigua,5,Cultura,17,1,0,1,2
4748,Arquitectura Antigua,16,Arte,20,2,0,0,2
4749,Fotografía Histórica,7,Cultura,66,5,4,1,1
4750,Fotografía Histórica,11,Arte,62,3,4,0,1
4751,Escultura Religiosa,15,Cultura,26,4,3,1,2
4752,Arte Moderno,9,Cultura,23,1,1,1,2
4753,Pintura Colonial,11,Historia,17,5,5,2,2
4754,Pintura Colonial,9,Arte,53,2,5,0,1
4755,Arte Moderno,7,Historia,60,5,1,2,1
4756,Cerámica Indígena,5,Cultura,34,3,2,1,0
4757,Escultura Religiosa,2,Arte,53,4,3,0,1
4758,Pintura Colonial,5,Arte,61,3,5,0,1
4759,Arquitectura Antigua,16,Cultura,20,6,0,1,2
4760,Pintura Colonial,14,Cultura,38,5,5,1,0
4761,Cerámica Indígena,12,Cultura,26,3,2,1,2
4762,Cerámica Indígena,13,Arte,28,3,2,0,2
4763,Arte Moderno,5,Historia,55,3,1,2,1
4764,Arquitectura Antigua,11,Historia,65,2,0,2,1
4765,Arquitectura Antigua,13,Cultura,21,2,0,1,2
4766,Arte Moderno,16,Cultura,58,6,1,1,1
4767,Cerámica Indígena,8,Arte,68,4,2,0,1
4768,Arquitectura Antigua,11,Historia,37,5,0,2,0
4769,Escultura Religiosa,10,Arte,62,1,3,0,1
4770,Arte Moderno,11,Historia,21,5,1,2,2
4771,Arte Moderno,11,Historia,25,6,1,2,2
4772,Fotografía Histórica,3,Cultura,27,3,4,1,2
4773,Fotografía Histórica,11,Cultura,29,6,4,1,2
4774,Pintura Colonial,15,Arte,38,3,5,0,0
4775,Arquitectura Antigua,4,Arte,16,5,0,0,2
4776,Arquitectura Antigua,2,Arte,56,6,0,0,1
4777,Pintura Colonial,8,Historia,48,3,5,2,0
4778,Arquitectura Antigua,6,Historia,21,1,0,2,2
4779,Arquitectura Antigua,17,Arte,62,2,0,0,1
4780,Cerámica Indígena,7,Historia,15,2,2,2,2
4781,Arte Moderno,15,Cultura,23,6,1,1,2
4782,Pintura Colonial,12,Historia,50,5,5,2,0
4783,Arte Moderno,10,Cultura,50,3,1,1,0
4784,Cerámica Indígena,2,Cultura,69,6,2,1,1
4785,Arquitectura Antigua,4,Cultura,30,2,0,1,2
4786,Arte Moderno,18,Cultura,27,4,1,1,2
4787,Arte Moderno,11,Cultura,38,6,1,1,0
4788,Pintura Colonial,18,Historia,58,4,5,2,1
4789,Arte Moderno,7,Arte,30,5,1,0,2
4790,Fotografía Histórica,10,Arte,25,4,4,0,2
4791,Pintura Colonial,14,Cultura,65,3,5,1,1
4792,Fotografía Histórica,9,Arte,68,1,4,0,1
4793,Pintura Colonial,18,Arte,50,4,5,0,0
4794,Arte Moderno,13,Historia,16,1,1,2,2
4795,Arquitectura Antigua,16,Arte,49,5,0,0,0
4796,Fotografía Histórica,5,Arte,47,1,4,0,0
4797,Escultura Religiosa,5,Cultura,68,3,3,1,1
4798,Pintura Colonial,11,Historia,31,3,5,2,2
4799,Pintura Colonial,13,Historia,30,1,5,2,2
4800,Cerámica Indígena,16,Historia,54,3,2,2,1
4801,Cerámica Indígena,3,Arte,21,2,2,0,2
4802,Pintura Colonial,5,Cultura,55,4,5,1,1
4803,Arte Moderno,12,Cultura,32,2,1,1,2
4804,Arte Moderno,15,Cultura,38,2,1,1,0
4805,Arte Moderno,3,Arte,24,6,1,0,2
4806,Fotografía Histórica,12,Historia,32,6,4,2,2
4807,Pintura Colonial,16,Cultura,30,6,5,1,2
4808,Escultura Religiosa,3,Arte,54,6,3,0,1
4809,Pintura Colonial,5,Cultura,66,2,5,1,1
4810,Fotografía Histórica,18,Historia,25,3,4,2,2
4811,Fotografía Histórica,12,Cultura,60,1,4,1,1
4812,Escultura Religiosa,19,Arte,42,3,3,0,0
4813,Arte Moderno,3,Cultura,36,1,1,1,0
4814,Cerámica Indígena,15,Historia,50,4,2,2,0
4815,Pintura Colonial,4,Historia,15,6,5,2,2
4816,Arte Moderno,2,Arte,68,6,1,0,1
4817,Fotografía Histórica,11,Arte,30,6,4,0,2
4818,Cerámica Indígena,16,Cultura,58,2,2,1,1
4819,Fotografía Histórica,4,Historia,32,3,4,2,2
4820,Fotografía Histórica,7,Cultura,47,3,4,1,0
4821,Arquitectura Antigua,5,Arte,37,2,0,0,0
4822,Cerámica Indígena,6,Arte,52,6,2,0,1
4823,Pintura Colonial,3,Arte,23,4,5,0,2
4824,Fotografía Histórica,13,Historia,59,3,4,2,1
4825,Arquitectura Antigua,18,Historia,66,5,0,2,1
4826,Cerámica Indígena,14,Arte,29,2,2,0,2
4827,Escultura Religiosa,3,Cultura,57,5,3,1,1
4828,Arte Moderno,5,Cultura,68,1,1,1,1
4829,Arte Moderno,19,Arte,26,5,1,0,2
4830,Pintura Colonial,14,Arte,20,3,5,0,2
4831,Arte Moderno,12,Arte,37,5,1,0,0
4832,Cerámica Indígena,3,Cultura,59,3,2,1,1
4833,Pintura Colonial,16,Arte,54,6,5,0,1
4834,Cerámica Indígena,18,Arte,53,1,2,0,1
4835,Escultura Religiosa,14,Arte,56,1,3,0,1
4836,Cerámica Indígena,19,Cultura,48,3,2,1,0
4837,Fotografía Histórica,12,Cultura,55,2,4,1,1
4838,Fotografía Histórica,3,Cultura,61,3,4,1,1
4839,Arquitectura Antigua,11,Arte,50,1,0,0,0
4840,Arte Moderno,4,Cultura,31,2,1,1,2
4841,Arte Moderno,19,Arte,60,6,1,0,1
4842,Cerámica Indígena,10,Arte,49,1,2,0,0
4843,Fotografía Histórica,13,Cultura,50,4,4,1,0
4844,Cerámica Indígena,11,Arte,44,5,2,0,0
4845,Escultura Religiosa,8,Cultura,42,2,3,1,0
4846,Pintura Colonial,19,Historia,25,1,5,2,2
4847,Pintura Colonial,5,Arte,23,5,5,0,2
4848,Fotografía Histórica,17,Historia,17,3,4,2,2
4849,Escultura Religiosa,7,Cultura,66,5,3,1,1
4850,Escultura Religiosa,7,Historia,51,4,3,2,1
4851,Pintura Colonial,10,Historia,33,1,5,2,0
4852,Arquitectura Antigua,17,Cultura,28,1,0,1,2
4853,Arquitectura Antigua,17,Historia,26,4,0,2,2
4854,Arquitectura Antigua,3,Historia,62,4,0,2,1
4855,Escultura Religiosa,16,Arte,29,4,3,0,2
4856,Arquitectura Antigua,12,Cultura,52,4,0,1,1
4857,Pintura Colonial,10,Cultura,69,4,5,1,1
4858,Cerámica Indígena,16,Historia,16,3,2,2,2
4859,Escultura Religiosa,13,Historia,24,4,3,2,2
4860,Arquitectura Antigua,15,Cultura,27,6,0,1,2
4861,Arquitectura Antigua,18,Arte,31,3,0,0,2
4862,Pintura Colonial,18,Arte,38,1,5,0,0
4863,Pintura Colonial,3,Historia,28,1,5,2,2
4864,Arte Moderno,2,Historia,45,2,1,2,0
4865,Arquitectura Antigua,8,Historia,52,5,0,2,1
4866,Arquitectura Antigua,3,Arte,38,1,0,0,0
4867,Arte Moderno,8,Historia,33,4,1,2,0
4868,Arte Moderno,3,Cultura,65,4,1,1,1
4869,Fotografía Histórica,16,Historia,61,4,4,2,1
4870,Arte Moderno,12,Historia,17,5,1,2,2
4871,Fotografía Histórica,3,Cultura,40,2,4,1,0
4872,Fotografía Histórica,11,Historia,61,4,4,2,1
4873,Escultura Religiosa,18,Cultura,22,2,3,1,2
4874,Pintura Colonial,7,Historia,42,5,5,2,0
4875,Cerámica Indígena,9,Cultura,61,5,2,1,1
4876,Escultura Religiosa,19,Historia,63,6,3,2,1
4877,Cerámica Indígena,4,Cultura,43,5,2,1,0
4878,Cerámica Indígena,13,Cultura,46,3,2,1,0
4879,Escultura Religiosa,12,Arte,32,5,3,0,2
4880,Arte Moderno,4,Cultura,56,2,1,1,1
4881,Pintura Colonial,11,Arte,58,3,5,0,1
4882,Escultura Religiosa,4,Cultura,66,3,3,1,1
4883,Arquitectura Antigua,3,Cultura,31,1,0,1,2
4884,Fotografía Histórica,3,Historia,60,2,4,2,1
4885,Arte Moderno,3,Historia,48,3,1,2,0
4886,Cerámica Indígena,8,Arte,18,6,2,0,2
4887,Escultura Religiosa,13,Arte,39,1,3,0,0
4888,Arte Moderno,17,Cultura,46,6,1,1,0
4889,Pintura Colonial,16,Arte,21,4,5,0,2
4890,Cerámica Indígena,19,Cultura,29,1,2,1,2
4891,Escultura Religiosa,13,Cultura,53,6,3,1,1
